hotel_id,type,name,address,rooms,grade,district,aga_division,local_authority,longitude,latitude
HOTEL_0470,Guest Houses,HOTEL ROSILU,"NO. 60/5/A, KANDY ROAD, THIHARIYA, KALAGEDIHENA",6,FOUR,Gampaha,Attanagalla Pradeshiya Sabha,Attanagalla Divisional Secretariat,80.068738,7.124225
HOTEL_0471,Guest Houses,ISHAN HOTEL,"NO. 583, COLOMBO ROAD, UTUWANKANDA, MAWANELLA",10,FIVE,Kegalle,Kegalle,Mawanella Divisional Secretariat,80.428744,7.2519
HOTEL_0472,Guest Houses,SURFING VILLA,"WELHANGODA, AHANGAMA,",6,FOUR,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.348913,5.978203
HOTEL_0473,Guest Houses,HOTEL BLUE NOTE,"NO. 424, GALLE ROAD, HIKKADUWA",9,FOUR,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.104097,6.12801
HOTEL_0474,Guest Houses,OLANKA HOTEL AND RESTAURANT,"NO. 9TH LANE, MILE POST, KARUWALAGASWEWA, PUTTLAM",8,FOUR,Puttalam,Karuwalagaswewa Pradeshiya,Karuwalagaswewa Divisional Secretariat,79.959919,8.057558
HOTEL_0475,Guest Houses,HOTEL SUMADAI,"NO. 61, BANDARAWATHTHA, BERUWALA",21,FIVE,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.975532,6.467535
HOTEL_0476,Guest Houses,VILLA PALMA BEACH RESORT,"BEACH ROAD, PAMUNUGAMA, JA-ELA",19,FIVE,Gampaha,Gampaha,Ja-Ela Divisional Secretariat,79.84844,7.085179
HOTEL_0477,Guest Houses,AIR LINK REST INN,"NO. 580, NEGOMBO ROAD, SEEDUWA",15,FIVE,Gampaha,Katunayake-Seeduwa,Katana Divisional Secretariat,79.877075,7.12633
HOTEL_0478,Guest Houses,AUBRONA HOTEL,"NO. 81, NEW ROAD, HUNUPITIYA WATTALA",50,FIVE,Gampaha,Kelaniya Pradeshiya Sabha,Kelaniya Divisional Secretariat,79.907996,6.982729
HOTEL_0479,Guest Houses,HOTEL DHAMMIKA,"YADDEHIMULLA ROAD, UNAWATUNA, GALLE",6,FOUR,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.246331,6.009779
HOTEL_0480,Guest Houses,AMALYA REACH RESORT,"NO. 556, MORAGAHAHENA ROAD, PITIPANA NORTH, HOMAGAMA",16,FIVE,Colombo,Homagama Pradeshiya Sabha,Homagama Divisional Secretariat,80.021092,6.840281
HOTEL_0481,Guest Houses,ASIAN JEWEL HOTEL,"""FIELD VIEW"", BADDEGAMA ROAD, NALAGASDENIYA, HIKKADUWA",7,FOUR,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.118417,6.14168
HOTEL_0482,Guest Houses,LEOPARD DEN,"WILPATTU JUNCTION, PAHALAMARAGAHAWEWA",12,FIVE,Anuradhapura,Anuradhapura,Anuradhapura East,80.202998,8.260678
HOTEL_0483,Guest Houses,NEW IMPERIAL GUEST HOUSE,"NO. 500, GALLE ROAD, WEWALA, HIKKADUWA",5,FOUR,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.10559,6.127181
HOTEL_0484,Guest Houses,NEDAGAMUWA VILLAGE INN,"NO. 76, UDUGAMPOLA ROAD, NEDUGAMUWA, KOTUGODA",7,FIVE,Gampaha,Minuwangoda Pradeshiya Sabha,Minuwangoda Divisional Secretariat,79.94518,7.122843
HOTEL_0485,Guest Houses,DIYALUMA FALLS INN,"NO. 14, DIYALUMA, KOSLANDA",9,FIVE,Badulla,Haldummulla Pradeshiya Sabha,Haldummulla Divisional Secretariat,81.030733,6.72828
HOTEL_0486,Guest Houses,NATHALIA TOURIST HOTEL,"NO. 636/1, LIYANAGEMULLA, SEEDUWA",12,FOUR,Gampaha,Katana Pradeshiya Sabha,Katana Divisional Secretariat,79.874098,7.146048
HOTEL_0487,Guest Houses,RAASHI LAKE RESORT,"374/4, GALLE ROAD, GORAKANA, KESELWATTE",16,FOUR,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat,79.896623,6.764255
HOTEL_0488,Guest Houses,SRI GEMUNU GUEST HOUSE,"DALAWELLA, UNAWATUNA, GALLE",20,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.262016,6.000509
HOTEL_0489,Guest Houses,VICTORIYA REACH TOURIST GUEST HOUSE,"133/2, HANGURANKETHA ROAD, GURUDENIYA.",6,FOUR,Kandy,Kandy,Kandy Divisional Secretariat,80.673613,7.275099
HOTEL_0490,Guest Houses,VICTORY INN,"NO. 65, WELLAWAYA ROAD, MONARAGALA",12,FIVE,Moneragala,Thissamaharama,Moneragala Divisional Secretariat,81.347934,6.868747
HOTEL_0491,Guest Houses,SUMMER CLUB,"RIVER VIEW ROAD, HIRANA, PANADURA",5,FOUR,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat,79.945353,6.743163
HOTEL_0492,Guest Houses,SOUTH BEACH RESORT,"POLOYAMODARA WATTHA, KATHALUWA, AHANGAMA",22,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.336367,5.982629
HOTEL_0493,Guest Houses,ST. LACHLAN HOTEL AND SUITES,"NO. 25, ST ANTHONYS LANE, ETHUKALA, NEGOMBO",16,FIVE,Gampaha,Negombo,Negombo Divisional Secretariat,79.842631,7.24018
HOTEL_0494,Guest Houses,SEA VIEW GUEST HOUSE,"DEVALA ROAD, UNAWATUNA, GALLE",12,FOUR,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.243747,6.010399
HOTEL_0495,Guest Houses,SERENE BRIDGE RESORT,"NO. 182/2, HIGH LEVEL ROAD, WATARAKA, PADUKKA",10,FIVE,Colombo,Homagama Pradeshiya Sabha,Homagama Divisional Secretariat,80.078141,6.854048
HOTEL_0496,Guest Houses,HOTEL MIYORA,"YATIBERIYA, PITAWALA, NAWALAPITIYA",22,FIVE,Nuwara Eliya,Nawalapitiya,Nuwara Eliya Divisional Secretariat,80.43517,6.990179
HOTEL_0497,Guest Houses,OLD FASHION GUEST HOUSE,"NO. 18, GAMPAHA ROAD, AMBAGAHAWATTA, MINUWANGODA",5,FOUR,Gampaha,Minuwangoda Pradeshiya Sabha,Minuwangoda Divisional Secretariat,79.94703,7.163702
HOTEL_0498,Guest Houses,HIDEAWAY RESORT,"ULLE, POTTUVIL",13,FOUR,Ampara,Ampara,Pottuvil Divisional Secretariat,81.831908,6.841615
HOTEL_0499,Guest Houses,SUNRAY INN,"NO. 156, KANDY ROAD, DAMBULLA",8,FIVE,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.652218,7.861287
HOTEL_0500,Guest Houses,OCEAN VIEW TOUR INN,"NO. 34/4, DE SERAM ROAD, MOUNT LAVINIYA",23,FIVE,Colombo,Colombo,Mount Lavinia,79.863653,6.839774
HOTEL_0501,Guest Houses,GREEN INN RESTAURANT,"NO.60, KANDY ROAD, CHUNDIKULI, JAFFNA",7,FOUR,Jaffna,Jaffna,Aluthgama,80.027023,9.660214
HOTEL_0502,Guest Houses,NEW GREEN INN RESTAURANT,"NO.258/3, KANDY ROAD, JAFFNA",7,FOUR,Jaffna,Jaffna,Jaffna Divisional Secretariat,80.027023,9.660209
HOTEL_0503,Guest Houses,PILLAIAR INN AND PILLAIAR STORES,"NO. 31, MANIPAY ROAD, JAFFNA",22,FIVE,Jaffna,Jaffna,Jaffna Divisional Secretariat,80.009551,9.670069
HOTEL_0504,Guest Houses,JAYS HOLIDAY RESORT,"THREESINGHAGAMA, MORAGASWAWE, HABARANA",8,FIVE,Polonnaruwa,Hingurakgoda Pradeshiya Sabha,Hingurakgoda Divisional Secretariat,80.76564,8.029694
HOTEL_0505,Guest Houses,J.CS VILLAGE,"NO. 175, KANDY ROAD, KAPUWATTA, DAMBULLA",12,FIVE,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.655484,7.838936
HOTEL_0506,Guest Houses,JAFFNA CITY HOTEL,"NO. 70/06, K. K. S ROAD, JAFFNA",8,FIVE,Jaffna,Jaffna,Jaffna Divisional Secretariat,80.009635,9.665792
HOTEL_0507,Guest Houses,JOES HABARANA VILLAGE,"NO. 107, MILE POST, KIMBISSA.",12,FIVE,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.72963,7.997661
HOTEL_0508,Guest Houses,NATURE TRAILS HOTEL,"NO. 234, POLONNARUWA ROAD, GIRITHALE",6,FOUR,Polonnaruwa,Hingurakgoda Pradeshiya Sabha,Hingurakgoda Divisional Secretariat,80.959299,8.029267
HOTEL_0509,Guest Houses,SUPERSTAR TOURIST INN,"NO. 23/1, YARD ROAD, KALMUNAI 01",15,FOUR,Ampara,Kalmunai,Kalmunai Divisional Secretariat,81.824219,7.420669
HOTEL_0510,Guest Houses,HOTEL SANSU,"NO.651/31- B, ELVITIGALA MAWATHA, COLOMBO 05",18,FIVE,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat,79.877542,6.888832
HOTEL_0511,Guest Houses,GREEN GRASS HOTEL & RESTAURANT,"NO. 33, ASEERVATHAM LANE, HOSPITAL ROAD, JAFFNA",25,FIVE,Jaffna,Jaffna,Jaffna Divisional Secretariat,80.021882,9.664293
HOTEL_0512,Guest Houses,OCEAN DREAMS HOTEL,"JANISGEWATTA,""ARANWALA"",MATARA RD,AHANGAMA",13,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.376404,5.966579
HOTEL_0513,Guest Houses,S.T .RAAJ RESTAURANT AND GUEST HOUSE,"OLD HOSPITAL ROAD,AKKARAIPATTU-09",6,THREE,Ampara,Ampara,Alayadiwembu Divisional Secretariat,81.856883,7.206247
HOTEL_0514,Guest Houses,WASANTHA GUEST HOUSE & RESTAURANT,"AMBALANGODA ROAD,ELPITIYTA.",18,FOUR,Galle,Ambalangoda,Elpitiya Divisional Secretariat,80.054295,6.232812
HOTEL_0515,Guest Houses,LALUNA HOTEL,"NO.6,KALUWAMODARA,ALUTHGAMA.",14,FOUR,Kalutara,Aluthgama,Aluthgama,79.994732,6.435952
HOTEL_0516,Guest Houses,HOTEL SELLA REST,"NO.46, KANAKAPURAM ROAD, UTHAYANGAR WEST, KILINOCHCHI.",10,FOUR,Kilinochchi,Karachchi,Karachchi,80.396111,9.383397
HOTEL_0517,Guest Houses,"TAPROSPA ""TISSA""","NO.15,TISSAWEWA ROAD,TISSAMAHARAMA.",15,FIVE,Hambantota,Thissamaharama,Thissamaharama Divisional Secretariat,81.290697,6.291296
HOTEL_0518,Guest Houses,PALACE MIRISSA,"KOPPARAMULLA,MIRISSA.",13,FIVE,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.454304,5.94293
HOTEL_0519,Guest Houses,LOON TAO,"43\12 BEACH ROAD,MOUNT LAVINIA.",5,FOUR,Colombo,Dehiwala-Mount Lavinia,Colombo Divisional Secretariat,79.863186,6.839039
HOTEL_0520,Guest Houses,BEACH HOTEL BLACK ORCHID,"GALLE ROAD, KIKAWALA, INDURUWA",10,FIVE,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,80.009809,6.381604
HOTEL_0521,Guest Houses,CHAYANIKA BEACH HOTEL,"NO. 21, FONSEKA LANE, KALUTARA NORTH",22,FIVE,Kalutara,Kalutara Pradeshiya Sabha,Kalutara Divisional Secretariat,79.954171,6.595533
HOTEL_0522,Guest Houses,SERENDIPITY HOLIDAY RESORT,"NO. 73/1 A, KALAVILAWATTA, KALUWAMODARA, ALUTHGAMA",9,FOUR,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.989221,6.447703
HOTEL_0523,Guest Houses,SANDAKELUM TOURIST GUEST HOUSE,"NO. 29, PARK AVANUE, DANGOLLA, KANDY",13,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.61017,7.267498
HOTEL_0524,Guest Houses,HANWELLA REST HOUSE,HANWELLA,8,FOUR,Colombo,Seethawaka Pradeshiya Sabha,Seethawaka Divisional Secretariat,80.082467,6.910321
HOTEL_0525,Guest Houses,REGGIES GUEST HOUSE AND RESTAURANT,"NO.177,PORUTHOTA ROAD,PALAGATHURAI,KOCHCHIKADE,NEGOMBO.",10,FOUR,Gampaha,Negombo,Negombo Divisional Secretariat,79.841888,7.249863
HOTEL_0526,Guest Houses,AYURVEDA SHUNYATA VILLA,"NO:660/A,GALLE ROAD,GALABODA,INDURUWA",5,FIVE,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,80.008527,6.384861
HOTEL_0527,Guest Houses,MEDAWACHCHIYA REST HOUSE,MEDAWACHCHIYA,4,FOUR,Anuradhapura,Anuradhapura,Anuradhapura East,80.415532,8.323678
HOTEL_0528,Guest Houses,KITHULGALA REST HOUSE,KITHULGALA,19,FIVE,Kegalle,Yatiyantota Pradeshiya Sabha,Yatiyanthota Divisional Secretariat,80.405998,6.995549
HOTEL_0529,Guest Houses,BELIHULOYA REST HOUSE,BELIHULOYA,15,FIVE,Ratnapura,Ratnapura,Ratnapura Divisional Secretariat,80.769503,6.717253
HOTEL_0530,Guest Houses,CHANUKA TOURIST GUEST HOUSE,"NO:29,FRANCES ROAD,WELLAWATTA,COLOMBO 06",10,FOUR,Colombo,Colombo,Colombo Divisional Secretariat,79.858306,6.875813
HOTEL_0531,Guest Houses,KAMVELTA HOLIDAY RESORT,"KINDELPITIYA JUNCTION,WELMILLA,BANDARAGAMA",6,FIVE,Kalutara,Bandaragama Pradeshiya Sabha,Bandaragama Divisional Secretariat,79.957457,6.751599
HOTEL_0532,Guest Houses,ELEMENTS WATER SPORTS & NATURE RESORT,"KAPPALADY,KALPITIYA.",5,FOUR,Puttalam,Kalpitiya Pradeshiya Sabha,Kalpitiya Divisional Secretariat,79.705919,8.134297
HOTEL_0533,Guest Houses,GUNNERS' CLUB,"ARTILLERY COMPLEX ,MINNERIYA",16,FIVE,Polonnaruwa,Hingurakgoda Pradeshiya Sabha,Hingurakgoda Divisional Secretariat,80.90291,8.061251
HOTEL_0534,Guest Houses,THE OCEAN PEARL HOTEL NEGOMBO.,"NO:262,PORUTHOTA ROAD,PALAGETHURE,KOCHCHIKADE.",12,THREE,Gampaha,Negombo,Negombo Divisional Secretariat,79.842497,7.254093
HOTEL_0535,Guest Houses,NEW YORK BEACH CLUB,"PORUTHOTA ROAD,NEGAMBO",5,THREE,Gampaha,Negombo,Negombo Divisional Secretariat,79.84165,7.238395
HOTEL_0536,Guest Houses,B.N.C GUEST HOUSE,"POLKOTUWA,GALLE ROAD,BERUWALA",13,FIVE,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.983553,6.482415
HOTEL_0537,Guest Houses,A9 SPOT,"158,A9 ROAD,THONDAMAN NAGAR, KILINOCHCHI.",8,FIVE,Kilinochchi,Karachchi,Karachchi,80.408421,9.360176
HOTEL_0538,Guest Houses,SUN AND MOON RESORT,"104/8, GALLE ROAD, KALUWAMODARA, ALUTHGAMA.",8,FIVE,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.994143,6.438851
HOTEL_0539,Guest Houses,CLUB PENTHOUSE ISLAND RESORT,"NO:22/1,TUDUWA JUNCTION,DAMPE ,PILIYANDALA",8,FIVE,Colombo,Kesbewa,Kesbewa Divisional Secretariat,79.924172,6.756206
HOTEL_0540,Guest Houses,APSARA RESORT,"539,KANDY ROAD,MALWATTA, NITTAMBUWA.",10,FIVE,Gampaha,Attanagalla Pradeshiya Sabha,Attanagalla Divisional Secretariat,80.07915,7.133494
HOTEL_0541,Guest Houses,SHANTHI GUEST HOUSE,"DALAWELLA,UNAWATUNA,GALLE.",13,FOUR,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.261613,6.000796
HOTEL_0542,Guest Houses,MAWELLA BEACH RESORT,"MAHAWELA ROAD,MORAKETIYA,NAKULUGAMA,TANGALLE",10,FOUR,Hambantota,Tangalle Pradeshiya Sabha,Tangalle Divisional Secretariat,80.747598,5.999027
HOTEL_0543,Guest Houses,GRAND ELLA MOTEL,ELLA,14,FIVE,Badulla,Ella Pradeshiya Sabha,Ella Divisional Secretariat,81.049067,6.871321
HOTEL_0544,Guest Houses,HOTEL NILKETHA VILLA,"NO:139,OLD MIHINTALE ROAD,ANURADHAPURA",15,FIVE,Anuradhapura,Anuradhapura,Anuradhapura East,80.411506,8.354155
HOTEL_0545,Guest Houses,BIG JOHN GUEST HOUSE,"NO. 47, ALBERT PLACE, DEHIWALA,",17,FIVE,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat,79.860757,6.858268
HOTEL_0546,Guest Houses,CONCORD GUEST HOUSE,"NO. 141, GALLE ROAD, DEHIWALA",30,FIVE,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat,79.865687,6.855363
HOTEL_0547,Guest Houses,SEA VIEW HOTEL & GUEST HOUSE,"10TH MILE POST, GOPALAPURAM, NILAVALI, TRINKOMALEE",11,FIVE,Trincomalee,Trincomalee,Kuchchaveli Divisional Secretariat,79.915124,6.688123
HOTEL_0548,Guest Houses,RIVER VIEW WATSALA INN,"ADAMSPEAK, DELHOUSE, MASKELIYA",31,FOUR,Nuwara Eliya,Ambagamuwa Pradeshiya Sabha,Nuwara Eliya Divisional Secretariat,80.526538,6.827108
HOTEL_0549,Guest Houses,SIGN OF LIFE RESORT,"ATURUWELLA, INDURUWA",9,FOUR,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,80.009084,6.377266
HOTEL_0550,Guest Houses,KANDYAN ARTS RESIDENCY,"NO: 839, PERADENIYA ROAD, KANDY",13,FIVE,Kandy,Kandy,Gagawata,80.615529,7.276996
HOTEL_0551,Guest Houses,K.G.A.ARIYAWAN REST,"K.P.66, 1ST AVANUE, NAWAGAMPURA,AMPARA.",31,FIVE,Ampara,Ampara,Ampara Divisional Secretariat,81.69295,7.294888
HOTEL_0552,Guest Houses,LIYANKA GUEST HOUSE,"NO:110/1,SRI DEVANANDA ROAD,PILIYANDALA.",6,FOUR,Colombo,Kesbewa,Kesbewa Divisional Secretariat,79.918339,6.803928
HOTEL_0553,Guest Houses,ASIRI REST HOUSE,"242,WIJENAYAKE MAWATHA,EHELIYAGODA.",5,FIVE,Ratnapura,Eheliyagoda Pradeshiya Sabha,Eheliyagoda Divisional Secretariat,79.95363,6.596046
HOTEL_0554,Guest Houses,BASTIAN HOTEL,"37/11,KANDY ROAD,JAFFNA",13,FIVE,Jaffna,Jaffna,Jaffna Divisional Secretariat,80.025745,9.659292
HOTEL_0555,Guest Houses,LAVENDISH BEACH RESORT,"GANAHENA,UNAWATUNA,GALLE",15,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.252783,6.007163
HOTEL_0556,Guest Houses,BRIGHT BRAVO HOTEL,"3RD FLOOR,MUNICIPAL SHOPPING COMPLEX,KURUNEGALA",12,FIVE,Kurunegala,Kurunegala,Kurunegala Divisional Secretariat,80.36472,7.487292
HOTEL_0557,Guest Houses,BEACH VIEW TOURIST GUEST HOUSE,"57,PORUTHOTA RD,ETHUKALA,NEGOMBO",15,FOUR,Gampaha,Negombo,Negombo Divisional Secretariat,79.840878,7.227449
HOTEL_0558,Guest Houses,CENTAURIA HILL RESORT,"305/2, COLOMBO ROAD, WERALUPA, RATHNAPURA.",14,FIVE,Ratnapura,Ratnapura,Ratnapura Divisional Secretariat,80.390439,6.697089
HOTEL_0559,Guest Houses,CRYSTAL VILLAS,"GALLE - MATARA ROAD, PELENA, WELIGAMA.",6,FIVE,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.429656,5.975737
HOTEL_0560,Guest Houses,NEW CHAMARA REST,"7/5,KARAUKETIYA ROAD,BALANGODA.",11,FOUR,Ratnapura,Balangoda,Balangoda Divisional Secretariat,80.699252,6.646762
HOTEL_0561,Guest Houses,CEYBANK REST - ANURADHAPURA,"JAYANTHI MAWATHA, ANURADHAPURA.",20,FIVE,Anuradhapura,Anuradhapura,Anuradhapura East,80.4077,8.340685
HOTEL_0562,Guest Houses,JKAB PARK HOTEL,"NO.93, LOVE LANE, NILAVELI ROAD, TRINCOMALEE.",13,FIVE,Trincomalee,Trincomalee,Trincomalee Divisional Secretariat,81.216748,8.593913
HOTEL_0563,Guest Houses,DEPHANI BEACH GUEST HOUSE & RESTAURANT,"189/15,LEWIS PLACE,NEGOMBO",12,FOUR,Gampaha,Negombo,Negombo Divisional Secretariat,79.839924,7.22777
HOTEL_0564,Guest Houses,DALMANUTA,"21, MEEGAMA, ROAD, WARAPITIYA, DHARGATOWN.",9,FIVE,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,80.022022,6.434796
HOTEL_0565,Guest Houses,DHANAWWA TOURIST RESORT,"NO:46,COLOMBO ROAD,MALPITIYA,BOYAGANE",5,FIVE,Kurunegala,Kurunegala,Kurunegala Divisional Secretariat,80.341247,7.443756
HOTEL_0566,Guest Houses,GANGA GARDEN,"126/27, GALLE ROAD, KALUWAMODARA, ALUTHGAMA.",5,FOUR,Kalutara,Aluthgama,Beruwala Divisional Secretariat,79.99412,6.437746
HOTEL_0567,Guest Houses,GAYAN GUEST HOUSE,"ELAKAKA ROAD, KANAHENTOTA, HABURUGALA.",5,FOUR,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,80.798941,6.031898
HOTEL_0568,Guest Houses,GREEN WOODS HOLIDAY INN,"NO.301, BANDARAWELA ROAD, BADULLA.",14,FOUR,Badulla,Badulla,Badulla Divisional Secretariat,81.055286,6.990582
HOTEL_0569,Guest Houses,GAJAMADARA WALAUWA,"75, KURUNEGALA ROAD, POLGAHAWELA.",8,FIVE,Kurunegala,Polgahawela Pradeshiya Sabha,Polgahawela Divisional Secretariat,80.30267,7.340999
HOTEL_0570,Guest Houses,GOVERNORS CHALETS,"BADULLA, ROAD, NUWARAELIYA.",6,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.777807,6.956578
HOTEL_0571,Guest Houses,HOTEL SILANMO,"BANDARAMULLA,MIRISSA",15,FIVE,Matara,Weligama,Weligama Divisional Secretariat,80.461384,5.944065
HOTEL_0572,Guest Houses,HAPPY KENT HOTEL,"MAHASENPURA,KATARAGAMA RD,TISSAMAHARAMA",19,FOUR,Hambantota,Hambantota,Hambantota Divisional Secretariat,81.29623,6.292301
HOTEL_0573,Guest Houses,HOTEL ORCHID INN,"NO.571/6, GALLE ROAD, COLOMBO 06.",20,FOUR,Colombo,Colombo,Colombo Divisional Secretariat,79.86393,6.865113
HOTEL_0574,Guest Houses,HOTEL OSHIN,"NO.621, KANDY ROAD,ANDANKULAMA, TRINCOMALEE.",8,FIVE,Trincomalee,Trincomalee,Trincomalee Divisional Secretariat,81.194631,8.588839
HOTEL_0575,Guest Houses,HASARA GUEST HOUSE,"NO.01, WEKUNUGODA ROAD, GALLE.",20,FIVE,Galle,Galle,Galle Divisional Secretariat,80.206286,6.04959
HOTEL_0576,Guest Houses,HOTEL MAPURA,"61,COLOMBO ROAD,KIRIBATHKUMBURA",6,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.574673,7.267232
HOTEL_0577,Guest Houses,HOTEL PANCHI VILLA,"KURUWATTA, WARAHENA, BENTOTA.",8,FIVE,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,80.005938,6.400549
HOTEL_0578,Guest Houses,HOTEL SILVER SANDS,"229,LEWIS PLACE,NEGOMBO",15,FOUR,Gampaha,Negombo,Negombo Divisional Secretariat,79.840374,7.228771
HOTEL_0579,Guest Houses,KANDY HOLIDAY HOME,"51/30, BANGALAWATTA, LEWELLA, KANDY.",10,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.653874,7.297828
HOTEL_0580,Guest Houses,INNAMALUWA INN,"SIGIRIYA RD,INNAMALUWA",10,FOUR,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.693661,7.927465
HOTEL_0581,Guest Houses,KOTTAWATTA VILLAGE INN,"THIMBOLKETIYA, KOLAMBAGEARA.",6,FOUR,Ratnapura,Embilipitiya,Embilipitiya Divisional Secretariat,80.80106,6.406341
HOTEL_0582,Guest Houses,KUSUM NADIYA,"NEGOMBO ROAD, KURUNEGALA.",10,FOUR,Kurunegala,Kurunegala,Kurunegala Divisional Secretariat,80.335617,7.476941
HOTEL_0583,Guest Houses,LAKE VIEW GARDEN HOTEL,"KANDY ROAD,MATALE JUNCTION, KURUNDANKULAMA, ANURADHAPURA.",6,FOUR,Anuradhapura,Anuradhapura,Anuradhapura East,80.444118,8.347579
HOTEL_0584,Guest Houses,HOTEL LION INN,"BINDUNUWEWA, BANDARAWELA.",19,FIVE,Badulla,Bandarawela Pradeshiya Sabha,Bandarawela Divisional Secretariat,81.003221,6.837185
HOTEL_0585,Guest Houses,LAKE VIEW INN,"06, LIOYDS AVENUE, BATTICALOA.",9,FOUR,Batticaloa,Batticaloa,Manmunai North Divisional Secretariat,81.697994,7.715671
HOTEL_0586,Guest Houses,LUNUGALA REST HOUSE,"REST HOUSE, LUNUGALA.",3,FOUR,Badulla,Badulla,Lunugala Divisional Secretariat,81.201067,7.038551
HOTEL_0587,Guest Houses,MAYURA BEACH RESORT,"NO.33A, BEACH ROAD, MATARA.",16,FOUR,Matara,Matara,Matara Divisional Secretariat,80.553861,5.942909
HOTEL_0588,Guest Houses,MILANO TOURIST REST,"596/40, STAGE 01, ANURADHAPURA.",8,FIVE,Anuradhapura,Anuradhapura,Anuradhapura East,80.417125,8.325037
HOTEL_0589,Guest Houses,PANWILA REST HOUSE,"PANWILA REST HOUSE,PANWILA",5,FOUR,Kandy,Kandy,Panvila Divisional Secretariat,80.723812,7.364177
HOTEL_0590,Guest Houses,REST HOUSE-PADUKKA,"REST HOUSE,HORANA ROAD,PADUKKA",3,FOUR,Colombo,Colombo,Padukka Divisional Secretariat,80.092341,6.841294
HOTEL_0591,Guest Houses,PARADIES HOLIDAY INN,"539/4,SAMUDRI MAWATHA,MALAWANA,BIYAGAMA",8,THREE,Gampaha,Gampaha,Gampaha Divisional Secretariat,80.003701,6.961295
HOTEL_0592,Guest Houses,REST HOUSE -KAKIRAWA,"THLAWA ROAD,KAKIRAWA",3,FOUR,Anuradhapura,Anuradhapura,Anuradhapura East,80.593785,8.041418
HOTEL_0593,Guest Houses,PARADISE BEACH CLUB,"140, GUNASIRI NAHIMI MAWATHA, MIRISSA.",40,FIVE,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.457395,5.945335
HOTEL_0594,Guest Houses,RAIN FOREST LODGE,"RAIN FOREST LODGE, GALKUBURA HENYAYA, TEMPLE ROAD, DENIYAYA",9,FOUR,Matara,Matara,Kotapola Divisional Secretariat,80.549579,6.343899
HOTEL_0595,Guest Houses,SISILA TOURIST INN,"KURUNAGALA RD,AMBEPUSSA,WARAKAPOLA",15,FIVE,Kegalle,Kegalle,Warakapola Divisional Secretariat,80.213027,7.244146
HOTEL_0596,Guest Houses,ROY VILLA BEACH HOTEL,"NAINNAWATTA,1ST CROSS STREET,PAYAGALA.",12,FIVE,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.973852,6.535184
HOTEL_0597,Guest Houses,SAMAN REST,"235,NEW ROAD,AMBALANGODA",5,FOUR,Galle,Ambalangoda,Ambalangoda Divisional Secretariat,80.054098,6.237236
HOTEL_0598,Guest Houses,SAN VILLA,"NO:405/2,PILIYANDALA ROAD,MAHARAGAMA",15,FOUR,Colombo,Maharagama,Maharagama Divisional Secretariat,79.932747,6.835733
